what,kind,bundleId,bundleVersion,description,time
error,log,,,"Exception occurred during problem detection:\n----------------------------------- SOURCE BEGIN -------------------------------------\n/*\n * !!! \n * Objective: Define what happens when focus on an aria element occurs.  How does filterAria func work\n * to help make that happen? \n * Include the following situations...\n * A - widget button within focusable widget-layer\n * B - widget button within unfocusable widget-layer\n * C - on widget-layer, looking to find button\n * D - jumping from button to display layer, moving through the widget, down to the layer and up to the\n * next one.\n * \n * ...\n *  \n */\n\n\n\n/*\n * A - widget button within focusable widget-layer\n * \n * 1. button receives focus, has ariaparent, which triggers listener event\n * 2. listener event takes the anchorElement and analyzes it, doing the following...\n * \t\t0. Grab aria tree, set as var sampleArray\n * \t\ta. CLEAN: Find out whether its parent has aria-selected=""true"", if not, perform a clean on the branch\n * \t\t\ti. \tFilter for all siblings and parent branch (using sampleArray), place in var\n * \t\t\tii.\tFilter again for parent only (""), place in var.\n * \t\t\tiii.Set elements in dom found in i to aria-selected=""false""\n * \t\t\tiv. Set elements in dom found in ii to aria-selected=""true"" [COMPLETE]\n * \t\tb. ARROW KEYS: Check sampleArray for first-focusable children of parent. (add to filter default options)\n * \t\t\ti.\tFilter for children of BRANCH ariarole=""widget-layer"", aria-selected=""false"" and find \n * \t\t\t\tINSTANCE tabindex elements and place array in var  \n * \t\t\t\t(this would limit the search to insure that it will only go as deep as it can find\n *\t\t\t\t that focusable element)\n *\t\t\tii.\tgrab array var from i, bind arrow key events to siblings via element rules\n *\t\tc. TAB: Check sampleArray for children of targetElement, look for aria-selected=""true"", if one is \n *\t\t\tfound then bind tab event to that element.  If not but children exist, choose one by \n *\t\t\trules for default.  If none exist seek parent layer (custom parent, BRANCH ariarole=""widget-layer"",\n *\t\t\tINSTANCE ariarole=""layer"" to grab the parent layer.  See if it has a child layer.\n *\t\td. SHIFT-TAB: Check sampleArray for parent that is focusable. BRANCH ariarole=""widget-layer"", \n *\t\t\tINSTANCE tabindex.  If none found, this means that you will need to look for parent layer:\n *\t\t\tBRANCH ariarole=""widget-layer"" INSTANCE ariarole=""layer"" (this gives you the parent layer of the \n *\t\t\tcurrent anchorElement). Do child filter for parent: BRANCH ariarole=""widget-layer"" aria-selected=""true""\n *\t\t\tINSTANCE tabindex aria-selected=""true"" (this should be only one result) \n * \n * \n * B - filter layer focused element\n * \n * 1. focusable targetElement receives focus, \n * 2. listener analyzes targetElement, it's discovered that its parent is a filter-layer\n * \t\t(NOTE: this means that multiple inheritance CLEANS do not to have worry about conflicts.)\n * 3. After clean that might provide aria-selected=""true"" on multiple filters, the only thing left is to \n * \t\tdetermine how the arrow keys are going to assign focus bindings.\n * \t\t(if it was google maps, you would run an algorithm for the 4 quadrants (N,S,E,W) around the targetElement\n * \t\t and filter for the coordinates (lat and long) that provide the shortest value for c in a2 + b2 = c2\n * \t\t for each quadrant.  One of the things that you would need to determine before this could be executed\n * \t\t is what kind of focusable object you are dealing with.  From the last example, it would seem that we \n * \t\t need to first clean the branch, no matter what else is going on. The only thing that would break from\n * \t\t basic rule would be the filter scenario, and even that isn't really going to cause a problem.\n * \n */\n\n\n\n\n\n/* \n * At this point, only focusable elements with ariaparent attributes qualify for aria layering traversal. \n * There are several reasons why this might be changed, including the ability to avoid tab, shift-tab conflicts\n * with things like form elements that don't have ariaparent attributes.  If one still wanted to drop out of the\n * form in the middle of the form, having another key, such as z and shift-z might be more helpful.  The only thing\n * that this would change is that there would need to be a z and shift-z listener that was constantly active for such\n * an event to occur.  Of course, that would not be so bad.  We would also require that the focusable aria child \n * element (even if hidden) would need to be sitting above it in the dom for this case.  The only other question to\n * ask is whether or not there is a good way to combine the listeners for ariaparent and the listener for general\n * focus\n */\n\n$('[ariaparent]').live(""focus"", function(event) {\n\t/* this (currently) is how the whole ARIA Layering system is initiated.*/\n\tvar anchorElement = $(this);  /* anchorElement is will remain constant nomenclature throughout */\n\tvar thisEvent = event; /* thisEvent is will remain constant nomenclature throughout */\n\tinitiateLayering(anchorElement, thisEvent);\n});\n\nfunction initiateLayering(anchorElement, thisEvent)\n{\n\tvar anchorElement = anchorElement; \n\tvar thisEvent = thisEvent;\n\tvar sampleArray = []; sampleArray = $('[ariaparent]');\n\tvar anchorElementParentId = $(anchorElement).attr(""ariaparent"");\n\tvar anchorElementParent = $(sampleArray).filter('[id=\\""' + anchorElementParentId + '\\""]');\n\t/* check to see if parent is a filter layer?\n\t * var anchorElementParentId = $(anchorElement).filter('[ariaparent]');\n\t * if($(sampleArray).filter('[id=\\""' + anchorElementParentId + '\\""][ariarole=\\""filter-array\\""]') != undefined)\n\t * {\n\t * \t\trunFilterFunction(); //whatever this may be...\n\t * }\n\t * else\n\t * { //do the rest of the function...should we run this up at the focus listener perhaps?\n\t\t} \n\t */\n\tif($(targetElementParent).filter('[aria-selected=""true""]') == undefined)\n\t{\n\t\tcleanParentBranch(targetElement);\n\t}\n\t\n\t\n}\n\nfunction customFilterConstructor(attribute, value1, value2, value3)\n{\n\t/* In cases where filterAriaArray arguments include a custom filter, you can use this function to prep INSTANCE and BRANCH array arguments */ \n\tif(!attribute) { return ""fail, no values""; };\n\tif(!value1) { value1 = undefined;}\n\tif(!value2) { value2 = undefined;}\n\tif(!value3) { value3 = undefined;}\n\tvar attribute = attribute;\n\tvar value1 = value1; \n\tvar value2 = value2;\n\tvar value3 = value3;\n\tvar returnArray = []; $(returnArray).append(attribute);\n\tvar valueArray = []; \n\tif(value1 != undefined) { $(valueArray).append(value1); }\n\tif(value2 != undefined) { $(valueArray).append(value2); }\n\tif(value3 != undefined) { $(valueArray).append(value3); }\n\treturnArray.append(valueArray);\n\treturn returnArray;\n}\n\n\n\n/*\n * !!!! There is a problem when the cleanParentBranch.  If the algorithm is grabbing all siblings, it will also \n * grab the valid ones that are further up the chain.  This is very bad because it means that you are deleting\n * all the aria-selected=""true"" scenarios, including the one that you wanted to maintain.  You need to figure out\n * what is going to happen in this situation before you continue.\n * \n * ANSWER - the only problems with the clean needs regard focusable widget-layers. No elements should exist outside a \n * widget-layer, but it is specifically the widget-layers and selectable widget-layers that are the concern.  If all\n * elements are required to be contained by a widget-layer, that eliminates the problem completely\n * \n * Other things that need work - the filterAriaArray needs to be adjusted to accommodate the new formatting of the\n * array instead of the text-based format.\n */\nfunction cleanParentBranch(_anchorElement, _sampleArray)\n{\n\tvar anchorElement = _anchorElement;\n\tvar sampleArray = []; sampleArray = _sampleArray;\n\t/* find all parent siblings and place in var */\n\tvar filterArray = [];\n\tvar filterType = ""parent"";\n\tvar filterRulePreset = []; filterRulePreset = [""all""];\n\t$(filterArray).append(filterType);\n\t$(filterArray).append(filterRulePreset);\n\t\n\tvar fullSetParentSiblingsArray = [];\n\tfullSetParentSiblingsArray = filterAriaArray(anchorElement, sampleArray, filterArray);\n\t$('[ariaparent]').filter(fullSetParentSiblingsArray).attr(""aria-selected"", ""false"");\n\t\n\t// now you need to get the ""parents-only"" version of the tree, so you can insure that the aria-selected=""true"" is \n\t// correct for the parent branch of targetElement.\n\tfilterArray = [];\n\tfilterRulePreset = [""parents-only""];\n\t$(filterArray).append(filterType);\n\t$(filterArray).append(filterRulePreset);\n\t\n\tvar parentsOnlyArray = [];\n\tparentsOnlyArray = filterAriaArray(anchorElement, sampleArray, filterArray);\n\t$('[ariaparent]').filter(parentsOnlyArray).attr(""aria-selected"", ""true"");\n\t\n\t// filterArray = [""parent"",[""all""]] or [""parent"",[""parent-only""]]\n\t// custom filterArray = [""child"", [[""tabindex"", """"][""ariaparent"", [""parentid1"", ""parentid2"", ""parentid3""]]]] // [INSTANCE][BRANCH]\n\t// \n}\n\n\n/*\n * !!!! \n * You are working on creating the filter request for all parents and siblings.  Your next step should be to write \n * out the parameters as they would show up for this request. [DONE] After that, you should be figuring out an argument\n * constructor for this [DONE].\n * \n * Once this is complete, you should be constructing the\n */\n\nfunction findFocusableParentElement(_anchorElement, _sampleArray)\n{\n\t// function is designed to return element that is best fit for shift-tab (or shift-down)\n\tvar anchorElement = _anchorElement;\n\tvar sampleArray = []; sampleArray = _sampleArray;\n\tvar returnElement;\n\t\n\t\n\t\n\treturn returnElement;\n}\n\nfunction findFocusableChildElement(_anchorElement, _sampleArray)\n{\n\t// function is designed to return element that is best fit for tab (or shift-up)\n\tvar anchorElement = _anchorElement;\n\tvar sampleArray = []; sampleArray = _sampleArray;\n\tvar returnElement;\n\t\n\treturn returnElement;\n}\n\nfunction findFocusableSiblingElements(_anchorElement, _sampleArray)\n{\n\t// function is designed to return element that is best fit for tab (or shift-up)\n\tvar anchorElement = _anchorElement;\n\tvar sampleArray = []; sampleArray = _sampleArray;\n\tvar returnElementArray = [];\n\t\n\treturn returnElementArray;\n}\n----------------------------------- SOURCE END -------------------------------------",1308164131257
error,log,,,"Error in JSDT Core during reconcile",1308164131259
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1308164131269
error,log,,,"Error in JSDT Core during AST creation",1308164131271
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1308164140143
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308164140143
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308164147372
error,log,,,"Exception occurred during problem detection:\r\n----------------------------------- SOURCE BEGIN -------------------------------------\r\nfunction init()\r\n{\r\n\trunAccessKeyTest();\r\n}\r\n\r\nfunction runAccessKeyTest()\r\n{\r\n\t$('[tabindex]').keydown(function(event)\r\n\t{\r\n\t\tvar _type = ""keydown"";\r\n\t\tvar _keyCode = event.which;\r\n//\t\tvar _shiftKey = event.shiftKey;\r\n//\t\tvar _metaKey = event.metaKey;\r\n//\t\tvar _ctrlKey = event.ctrlKey;\r\n//\t\tvar _altKey = event.altKey;\r\n\t\t//document.write(""keyCode = "" + keyCode +  "", shiftKey = "" + shiftKey + "", metaKey = "" + metaKey + "", ctrlKey = "" + ctrlKey)\r\n\t\t\r\n\t\tcaptureDisplay(_type, _keyCode);\r\n\t\t\r\n\t});\r\n\t\r\n\t$('[tabindex]').keyup(function(event)\r\n\t{\r\n\t\tvar _type = ""keyup"";\r\n\t\tvar _keyCode = event.which;\r\n//\t\tvar _shiftKey = event.shiftKey;\r\n//\t\tvar _metaKey = event.metaKey;\r\n//\t\tvar _ctrlKey = event.ctrlKey;\r\n//\t\tvar _altKey = event.altKey;\r\n\t\t//document.write(""keyCode = "" + keyCode +  "", shiftKey = "" + shiftKey + "", metaKey = "" + metaKey + "", ctrlKey = "" + ctrlKey)\r\n\t\tcaptureDisplay(_type, _keyCode);\r\n\t});\r\n}\r\n\r\n\r\nfunction captureDisplay(_type, _keyCode)\r\n{\r\n\tif(_type == ""keyup"")\r\n\t{\r\n\t\t//$('#notifier').text(""This is the test."");\r\n\t\t$('#focus2').focus();\r\n\t\t$('#focus2').addClass('keypressUP');\r\n\t\t$('#focus1').removeClass();\r\n\t\t\r\n\t\tif(_keyCode == 90) /* Shift */\r\n\t\t{\r\n\t\t\t$('#shift').addClass('keypressUP');\r\n\t\t\t$('#shift').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#cmd').hasClass('keypressDOWN') == true || $('#wincmd').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key UP."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t\t\r\n\t\t}\r\n\t\tif(_keyCode == 224) /* Command (Mac) */\r\n\t\t{\r\n\t\t\t$('#cmd').addClass('keypressUP');\r\n\t\t\t$('#cmd').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#shift').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key UP."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t\t\r\n\t\t}\r\n\t\tif(_keyCode == 91) /* Command (Windows) */\r\n\t\t{ \r\n\t\t\t$('#wincmd').addClass('keypressUP');\r\n\t\t\t$('#wincmd').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#shift').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key UP."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t\t\r\n\t\t}\r\n\t\t\r\n\t\t\r\n\t\t// add arrow keys\r\n\t\tif(_keyCode == 37)\r\n\t\t{\r\n\t\t\t$('#left').addClass('keypressUP');\r\n\t\t\t$('#left').removeClass('keypressDOWN');\r\n\t\t\t\t\t\t\r\n\t\t\t$('#notifier').text(""Left Key UP."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t\r\n\t\t}\r\n\t\tif(_keyCode == 38)\r\n\t\t{\r\n\t\t\t$('#up').addClass('keypressUP');\r\n\t\t\t$('#up').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Up Key UP."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 39)\r\n\t\t{\r\n\t\t\t$('#right').addClass('keypressUP');\r\n\t\t\t$('#right').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Right Key UP."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 40)\r\n\t\t{\r\n\t\t\t$('#down').addClass('keypressUP');\r\n\t\t\t$('#down').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Down Key UP."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\r\n\t}\r\n\telse if(_type == ""keydown"")\r\n\t{\r\n\t\t//$('#notifier').text(""This is the test."");\r\n\t\t$('#focus1').focus();\r\n\t\t$('#focus1').addClass('keypressDOWN');\r\n\t\t$('#focus2').removeClass();\r\n\t\t\r\n\t\tif(_keyCode == 16) /* Shift */\r\n\t\t{\r\n\t\t\t$('#shift').removeClass('keypressUP');\r\n\t\t\t$('#shift').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#cmd').hasClass('keypressDOWN') == true || $('#wincmd').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key DOWN."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t}\r\n\t\tif(_keyCode == 91) /* Windows Command Key */\r\n\t\t{\r\n\t\t\t$('#wincmd').removeClass('keypressUP');\r\n\t\t\t$('#wincmd').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#shift').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key DOWN."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t}\r\n\t\t\r\n\t\tif(_keyCode == 224) /* Apple Command Key */\r\n\t\t{\r\n\t\t\t$('#cmd').removeClass('keypressUP');\r\n\t\t\t$('#cmd').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#shift').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key DOWN."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t}\r\n\t\t// add arrow keys\r\n\t\tif(_keyCode == 37)\r\n\t\t{\r\n\t\t\t$('#left').removeClass('keypressUP');\r\n\t\t\t$('#left').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Left Key DOWN."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 38)\r\n\t\t{\r\n\t\t\t$('#up').removeClass('keypressUP');\r\n\t\t\t$('#up').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Up Key DOWN."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 39)\r\n\t\t{\r\n\t\t\t$('#right').removeClass('keypressUP');\r\n\t\t\t$('#right').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Right Key DOWN."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 40)\r\n\t\t{\r\n\t\t\t$('#down').removeClass('keypressUP');\r\n\t\t\t$('#down').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Down Key DOWN."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\t\r\n\t\t\r\n\r\n\t\t\r\n\t}\r\n}\r\n\r\n\r\ninit();\r\n----------------------------------- SOURCE END -------------------------------------",1308164148045
error,log,,,"Error in JSDT Core during reconcile",1308164148047
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1308164148050
error,log,,,"Error in JSDT Core during AST creation",1308164148051
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1308164149550
error,log,,,"Error in JSDT Core during AST creation",1308164149552
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1308164150421
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308164195516
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1308164195692
error,log,,,"Error in JSDT Core during AST creation",1308164195693
error,log,,,"Unexpected runtime error while computing a text hover",1308164206890
error,log,,,"Unexpected runtime error while computing a text hover",1308164207458
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1308164208605
error,log,,,"Error in JSDT Core during AST creation",1308164208607
error,log,,,"Exception occurred during problem detection:\r\n----------------------------------- SOURCE BEGIN -------------------------------------\r\nfunction init()\r\n{\r\n\trunAccessKeyTest();\r\n}\r\n\r\nfunction runAccessKeyTest()\r\n{\r\n\t$('[tabindex]').keydown(function(event)\r\n\t{\r\n\t\tvar _type = ""keydown"";\r\n\t\tvar _keyCode = event.which;\r\n//\t\tvar _shiftKey = event.shiftKey;\r\n//\t\tvar _metaKey = event.metaKey;\r\n//\t\tvar _ctrlKey = event.ctrlKey;\r\n//\t\tvar _altKey = event.altKey;\r\n\t\t//document.write(""keyCode = "" + keyCode +  "", shiftKey = "" + shiftKey + "", metaKey = "" + metaKey + "", ctrlKey = "" + ctrlKey)\r\n\t\t\r\n\t\tcaptureDisplay(_type, _keyCode);\r\n\t\t\r\n\t});\r\n\t\r\n\t$('[tabindex]').keyup(function(event)\r\n\t{\r\n\t\tvar _type = ""keyup"";\r\n\t\tvar _keyCode = event.which;\r\n//\t\tvar _shiftKey = event.shiftKey;\r\n//\t\tvar _metaKey = event.metaKey;\r\n//\t\tvar _ctrlKey = event.ctrlKey;\r\n//\t\tvar _altKey = event.altKey;\r\n\t\t//document.write(""keyCode = "" + keyCode +  "", shiftKey = "" + shiftKey + "", metaKey = "" + metaKey + "", ctrlKey = "" + ctrlKey)\r\n\t\tcaptureDisplay(_type, _keyCode);\r\n\t});\r\n}\r\n\r\n\r\nfunction captureDisplay(_type, _keyCode)\r\n{\r\n\tif(_type == ""keyup"")\r\n\t{\r\n\t\t//$('#notifier').text(""This is the test."");\r\n\t\t$('#focus2').focus();\r\n\t\t$('#focus2').addClass('keypressUP');\r\n\t\t$('#focus1').removeClass();\r\n\t\t\r\n\t\tif(_keyCode == 90) /* Shift */\r\n\t\t{\r\n\t\t\t$('#shift').addClass('keypressUP');\r\n\t\t\t$('#shift').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#cmd').hasClass('keypressDOWN') == true || $('#wincmd').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key UP."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t\t\r\n\t\t}\r\n\t\tif(_keyCode == 224) /* Command (Mac) */\r\n\t\t{\r\n\t\t\t$('#cmd').addClass('keypressUP');\r\n\t\t\t$('#cmd').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#shift').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key UP."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t\t\r\n\t\t}\r\n\t\tif(_keyCode == 91) /* Command (Windows) */\r\n\t\t{ \r\n\t\t\t$('#wincmd').addClass('keypressUP');\r\n\t\t\t$('#wincmd').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#shift').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key UP."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t\t\r\n\t\t}\r\n\t\t\r\n\t\t\r\n\t\t// add arrow keys\r\n\t\tif(_keyCode == 37)\r\n\t\t{\r\n\t\t\t$('#left').addClass('keypressUP');\r\n\t\t\t$('#left').removeClass('keypressDOWN');\r\n\t\t\t\t\t\t\r\n\t\t\t$('#notifier').text(""Left Key UP."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t\r\n\t\t}\r\n\t\tif(_keyCode == 38)\r\n\t\t{\r\n\t\t\t$('#up').addClass('keypressUP');\r\n\t\t\t$('#up').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Up Key UP."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 39)\r\n\t\t{\r\n\t\t\t$('#right').addClass('keypressUP');\r\n\t\t\t$('#right').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Right Key UP."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 40)\r\n\t\t{\r\n\t\t\t$('#down').addClass('keypressUP');\r\n\t\t\t$('#down').removeClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Down Key UP."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\r\n\t}\r\n\telse if(_type == ""keydown"")\r\n\t{\r\n\t\t//$('#notifier').text(""This is the test."");\r\n\t\t$('#focus1').focus();\r\n\t\t$('#focus1').addClass('keypressDOWN');\r\n\t\t$('#focus2').removeClass();\r\n\t\t\r\n\t\tif(_keyCode == 16) /* Shift */\r\n\t\t{\r\n\t\t\t$('#shift').removeClass('keypressUP');\r\n\t\t\t$('#shift').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#cmd').hasClass('keypressDOWN') == true || $('#wincmd').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key DOWN."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t}\r\n\t\tif(_keyCode == 91) /* Windows Command Key */\r\n\t\t{\r\n\t\t\t$('#wincmd').removeClass('keypressUP');\r\n\t\t\t$('#wincmd').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#shift').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key DOWN."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t}\r\n\t\t\r\n\t\tif(_keyCode == 224) /* Apple Command Key */\r\n\t\t{\r\n\t\t\t$('#cmd').removeClass('keypressUP');\r\n\t\t\t$('#cmd').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\tif($('#shift').hasClass('keypressDOWN') == true)\r\n\t\t\t{\r\n\t\t\t\t$('#notifier').text(""Meta Key DOWN."");\r\n\t\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t\t}\r\n\t\t}\r\n\t\t// add arrow keys\r\n\t\tif(_keyCode == 37)\r\n\t\t{\r\n\t\t\t$('#left').removeClass('keypressUP');\r\n\t\t\t$('#left').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Left Key DOWN."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 38)\r\n\t\t{\r\n\t\t\t$('#up').removeClass('keypressUP');\r\n\t\t\t$('#up').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Up Key DOWN."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 39)\r\n\t\t{\r\n\t\t\t$('#right').removeClass('keypressUP');\r\n\t\t\t$('#right').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Right Key DOWN."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\tif(_keyCode == 40)\r\n\t\t{\r\n\t\t\t$('#down').removeClass('keypressUP');\r\n\t\t\t$('#down').addClass('keypressDOWN');\r\n\t\t\t\r\n\t\t\t$('#notifier').text(""Down Key DOWN."");\r\n\t\t\t$('#politenotifier').text(""This is some polite text."");\r\n\t\t}\r\n\t\t\r\n\t\t\r\n\r\n\t\t\r\n\t}\r\n}\r\n\r\n\r\ninit();\r\n----------------------------------- SOURCE END -------------------------------------",1308164212061
error,log,,,"Error in JSDT Core during reconcile",1308164212067
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1308164212072
error,log,,,"Error in JSDT Core during AST creation",1308164212075
